id;view;wing;side;A_wing
ACC0275;D;Post;d;211052.0
ACC0231;V;Post;d;210988.5
EL75302;D;Post;g;210940.5
EL75302;V;Post;g;210745.0
EL75301;V;Post;d;210609.5
ACC0164;D;Post;g;210561.5
ACC0366;D;Post;g;210288.0
EL75425;V;Ant;d;209914.0
ACC0162;V;Ant;g;209840.0
ACC0231;D;Post;d;209486.5
EL75412;V;Ant;g;208938.5
EL75303;D;Post;d;208664.5
EL75300;V;Post;d;208588.0
ACC0366;V;Post;g;208093.0
ACC0275;V;Post;d;207950.0
EL75428;D;Ant;g;207857.0
EL75300;D;Post;d;207300.0
EL75637;V;Post;d;207026.5
EL75637;D;Post;d;207012.0
ACC0235;D;Post;d;206579.5
EL75417;D;Post;d;205982.5
EL75425;D;Ant;d;205967.0
EL75409;D;Post;g;205460.0
EL75409;V;Post;g;205310.5
ACC0164;V;Post;g;205057.0
ACC0226;D;Post;d;204689.5
EL75417;V;Post;d;204551.0
EL75654;D;Post;g;204358.0
EL72508;D;Post;d;204121.5
EL75415;V;Ant;d;203950.5
ACC0365;V;Ant;g;202506.0
EL75421;D;Ant;g;202348.5
ACC0422;D;Post;d;202280.0
EL75654;V;Post;g;202231.5
ACC0422;V;Post;d;201859.0
EL75428;V;Ant;g;201840.0
EL75410;D;Post;d;201637.0
EL75416;V;Ant;g;201553.0
EL75410;V;Post;d;201402.5
EL72508;V;Post;d;201399.5
ACC0242;D;Post;d;201384.0
EL75419;D;Ant;d;200697.0
EL75414;V;Ant;d;200413.5
ACC0420;D;Post;g;200217.5
EL75416;D;Ant;g;198818.0
EL75554;V;Post;g;198721.5
EL75636;V;Ant;d;198679.5
ACC0420;V;Post;g;198204.0
ACC0235;V;Post;d;197917.0
EL75422;D;Ant;g;197602.0
EL75554;D;Post;g;197424.0
EL75429;D;Post;d;196971.5
EL72462;D;Post;d;196736.0
EL75407;D;Post;d;196722.0
EL72462;V;Post;d;196153.0
EL75429;V;Post;d;196128.5
ACC0242;V;Post;d;196058.0
ACC0226;V;Post;d;195828.0
EL75636;D;Ant;d;195472.0
EL75427;D;Ant;d;194957.5
ACC0364;V;Ant;d;194884.5
ACC0362;D;Ant;g;194445.0
ACC0229;D;Post;d;194184.0
EL75413;D;Ant;g;193785.0
EL75629;D;Post;d;193784.5
ACC0098;D;Post;d;193714.5
EL75407;V;Post;d;193474.0
EL75419;V;Ant;d;192987.5
EL75629;V;Post;d;191958.5
ACC0229;V;Post;d;191519.5
ACC0098;V;Post;d;191386.5
ACC0227;D;Post;g;190096.5
EL75444;V;Ant;g;189683.0
EL75438;D;Post;g;188503.0
ACC0409;D;Post;d;188452.0
EL75438;V;Post;g;188043.5
EL75445;V;Ant;g;187691.5
ACC0409;V;Post;d;186879.0
ACC0358;D;Post;d;186618.0
EL75445;D;Ant;g;186321.5
ACC0363;D;Ant;g;186017.5
ACC0066;D;Ant;g;1859880.0
ACC0162;D;Post;g;185740.0
ACC0161;D;Post;g;185265.0
ACC0359;D;Ant;d;185193.5
ACC0358;V;Post;d;185142.5
ACC0162;V;Post;g;183227.5
ACC0360;V;Ant;g;183217.5
ACC0121;D;Post;g;183158.5
ACC0042;D;Ant;g;1827870.0
EL75421;V;Ant;g;182212.0
ACC0121;V;Post;g;182133.5
ACC0227;V;Post;g;180584.0
ACC0161;V;Post;g;179829.5
EL75422;V;Ant;g;179495.5
ACC0365;D;Post;g;178160.5
EL75653;V;Post;d;176566.5
EL75418;V;Post;d;176503.5
EL75418;D;Post;d;176206.5
ACC0365;V;Post;g;175718.0
EL75653;D;Post;d;175002.0
ACC0070;D;Ant;d;1749166.0
EL75411;D;Post;d;174143.5
EL75412;V;Post;g;173999.0
EL75412;D;Post;g;173929.5
EL75447;V;Ant;g;172749.5
EL75426;D;Post;d;172690.5
EL75411;V;Post;d;172005.0
EL75426;V;Post;d;171934.5
EL75427;V;Ant;d;171445.5
EL75444;D;Post;g;171226.5
EL75444;V;Post;g;170954.5
ACC0364;D;Post;d;169753.0
ACC0360;V;Post;g;169068.0
EL75420;D;Post;g;169067.5
EL75420;V;Post;g;169029.0
EL75446;V;Post;g;168988.0
ACC0360;D;Post;g;168910.0
ACC0364;V;Post;d;168755.0
ACC0069;D;Ant;d;1680610.0
EL75446;D;Post;g;167906.5
ACC0040;D;Ant;g;1678360.5
EL75413;V;Ant;g;167323.5
EL72421;V;Ant;g;1670461.5
EL75447;D;Post;g;166811.5
EL75447;V;Post;g;166752.0
ACC0363;V;Ant;g;164901.0
EL72421;D;Ant;g;1648055.0
ACC0019;D;Ant;d;1641154.0
EL75415;D;Post;d;163916.5
ACC0362;V;Ant;g;163709.0
EL75415;V;Post;d;163537.5
ACC0037;D;Ant;d;1630596.0
ACC0067;D;Ant;d;1628543.0
EL75416;D;Post;g;162822.5
ACC0053;D;Ant;g;1616249.0
ACC0359;V;Ant;d;161370.0
ACC0073;D;Ant;d;1608588.5
EL75416;V;Post;g;160716.5
EL75414;V;Post;d;160171.5
EL75421;D;Post;g;160114.0
ACC0120;D;Post;g;160107.5
EL75414;D;Post;d;159882.0
EL72434;D;Ant;g;1588364.0
EL75421;V;Post;g;158754.5
EL75635;D;Post;d;158665.0
EL75636;D;Post;d;158484.5
EL72456;V;Post;g;158251.0
EL72422;D;Ant;g;1582451.0
EL72456;D;Post;g;157575.0
EL75635;V;Post;d;157552.0
ACC0054;D;Ant;d;1575080.5
EL75636;V;Post;d;157188.5
ACC0079;D;Ant;d;1571373.5
ACC0120;V;Post;g;156789.5
EL72672;D;Ant;g;1565487.5
ACC0042;V;Ant;g;1564334.5
EL75425;V;Post;d;156410.0
EL75425;D;Post;d;156012.5
EL75428;D;Post;g;155724.0
ACC0154;D;Post;g;154537.5
ACC0046;D;Ant;d;1543908.0
EL75428;V;Post;g;154074.5
ACC0074;D;Ant;d;1537892.0
ACC0155;D;Post;d;153620.5
ACC0153;D;Post;d;153528.0
ACC0154;V;Post;g;153368.5
ACC0153;V;Post;d;153218.0
ACC0057;D;Ant;d;1526994.0
ACC0155;V;Post;d;152463.5
ACC0425;D;Ant;g;152232.5
EL72434;V;Ant;g;1519373.5
ACC0040;V;Ant;g;1515763.5
ACC0359;D;Post;d;151519.0
ACC0066;V;Ant;g;1514831.5
EL72422;V;Ant;g;1506149.5
ACC0359;V;Post;d;149565.0
ACC0038;D;Ant;d;1490139.0
EL75419;D;Post;d;148816.0
ACC0068;D;Ant;g;1487954.0
EL75419;V;Post;d;148385.0
EL72619;D;Ant;d;1476229.0
ACC0061;D;Ant;g;1474892.0
EL75413;D;Post;g;147372.5
EL72433;D;Ant;d;1468110.0
ACC0069;V;Ant;d;1464823.0
EL75413;V;Post;g;145138.5
ACC0086;D;Ant;g;1445778.0
EL72437;D;Ant;g;1442704.5
ACC0070;V;Ant;d;1442532.5
EL72460;D;Post;g;142900.5
EL72666;D;Ant;d;1428429.5
EL75427;D;Post;d;142794.5
ACC0041;D;Ant;g;1427824.0
ACC0078;D;Ant;g;1427390.0
ACC0058;D;Ant;d;1423985.5
EL72668;D;Ant;g;1422758.0
ACC0039;D;Ant;g;1421211.5
ACC0057;V;Ant;d;1421211.0
ACC0086;V;Ant;g;1419699.5
ACC0085;D;Ant;d;1417488.5
EL72460;V;Post;g;141738.5
EL72672;V;Ant;g;1417003.5
EL72426;D;Ant;d;1414323.5
ACC0073;V;Ant;d;1412223.0
EL75422;D;Post;g;140757.0
ACC0362;D;Post;g;140584.0
ACC0056;D;Ant;d;1403476.5
ACC0037;V;Ant;d;1402072.0
EL75427;V;Post;d;140117.5
ACC0079;V;Ant;d;1399615.5
ACC0363;D;Post;g;139881.5
ACC0065;D;Ant;g;1397202.5
ACC0362;V;Post;g;139363.5
EL75445;V;Post;g;139316.0
ACC0363;V;Post;g;139023.5
EL75445;D;Post;g;139017.0
ACC0038;V;Ant;d;1389023.0
ACC0018;D;Ant;g;1387584.5
ACC0080;D;Ant;g;1383377.0
EL72673;D;Ant;d;1377744.0
EL75422;V;Post;g;137438.5
EL72425;D;Ant;d;1365545.5
ACC0019;V;Ant;d;1363808.0
EL72419;D;Ant;g;1361442.0
ACC0067;V;Ant;d;1359915.5
ACC0041;V;Ant;g;1357019.5
EL72420;D;Ant;d;1355507.0
EL72614;D;Ant;g;1353930.0
EL72678;D;Ant;d;1349476.5
ACC0027;D;Ant;g;1345468.0
EL72418;D;Ant;d;1344855.0
ACC0045;D;Ant;d;1344267.5
ACC0058;V;Ant;d;1341299.5
EL72671;D;Ant;g;1335751.5
ACC0087;D;Ant;d;1326938.0
EL72433;V;Ant;d;1322491.0
ACC0068;V;Ant;g;1319969.0
ACC0054;V;Ant;d;1315924.0
EL43198;D;Ant;d;1315172.5
ACC0084;D;Ant;g;1314092.5
ACC0061;V;Ant;g;1309717.5
EL72664;D;Ant;d;1308382.0
ACC0077;D;Ant;d;1307032.0
ACC0064;D;Ant;g;1306183.5
EL72665;D;Ant;g;1301552.0
ACC0152;D;Post;g;129782.5
ACC0063;D;Ant;g;1297313.0
ACC0056;V;Ant;d;1296445.5
ACC0049;D;Ant;d;1294342.0
ACC0083;D;Ant;g;1291830.5
EL72418;V;Ant;d;1290933.5
ACC0152;V;Post;g;128720.0
ACC0065;V;Ant;g;1283087.0
EL72668;V;Ant;g;1280175.5
EL72673;V;Ant;d;1278932.0
EL72684;D;Ant;g;1276312.0
EL72670;D;Ant;g;1274580.0
EL72445;D;Ant;d;1273617.5
ACC0076;D;Ant;d;1270302.5
ACC0026;D;Ant;d;1268890.5
ACC0081;D;Ant;d;1265503.0
EL72449;D;Ant;g;1260487.0
EL72438;D;Ant;g;1259075.5
EL75517;D;Ant;g;1257786.0
ACC0046;V;Ant;d;1254854.0
EL72415;D;Ant;d;1254100.0
ACC0050;D;Ant;d;1249839.0
ACC0055;D;Ant;d;1248577.0
EL72425;V;Ant;d;1247109.5
ACC0425;V;Ant;g;124634.0
ACC0059;D;Ant;g;1245243.0
ACC0053;V;Ant;g;1242605.0
EL72619;V;Ant;d;1242273.0
ACC0036;D;Ant;g;1237512.0
ACC0018;V;Ant;g;1236827.5
EL72666;V;Ant;d;1233866.0
ACC0039;V;Ant;g;1232784.5
EL72675;D;Ant;d;1232782.5
EL72613;D;Ant;d;1231804.5
EL72426;V;Ant;d;1231155.0
ACC0062;D;Ant;d;1230306.5
ACC0023;D;Ant;g;1229792.0
ACC0077;V;Ant;d;1229146.5
ACC0033;D;Ant;g;1220259.5
EL72610;D;Ant;g;1219685.5
EL72420;V;Ant;d;1219176.5
EL72672;D;Post;g;1218777.5
EL72685;D;Ant;g;1217257.0
EL72672;V;Post;g;1214350.0
ACC0085;V;Ant;d;1207805.5
EL43218;D;Ant;g;1207015.5
EL72616;D;Ant;d;1205722.5
ACC0074;V;Ant;d;1204323.0
EL75534;D;Ant;d;1202352.5
EL72415;V;Ant;d;1202099.0
ACC0052;D;Ant;d;1201956.0
EL72596;D;Ant;g;1201290.0
EL75546;D;Ant;d;1200985.5
ACC0026;V;Ant;d;1200730.5
EL43198;V;Ant;d;1199948.0
ACC0055;V;Ant;d;1198682.5
EL72665;V;Ant;g;1198466.0
ACC0031;D;Ant;g;1187937.5
ACC0021;D;Ant;g;1186976.5
EL72679;D;Ant;d;1185622.5
EL72614;V;Ant;g;1182527.0
EL72430;D;Ant;g;1181965.0
EL75582;D;Ant;g;1178479.0
EL72671;V;Ant;g;1177622.0
EL75535;D;Ant;d;1176264.0
EL72416;D;Ant;g;1175793.0
EL72617;D;Ant;d;1174419.5
ACC0045;V;Ant;d;1174355.5
EL72678;V;Ant;d;1173821.5
ACC0078;V;Ant;g;1173640.0
ACC0027;V;Ant;g;1172751.5
EL72450;D;Ant;g;1171716.5
EL72621;D;Ant;d;1171373.5
EL72454;D;Ant;d;1170068.0
EL75579;D;Ant;d;1169198.0
ACC0022;D;Ant;g;1168270.0
ACC0087;V;Ant;d;1166574.5
EL72680;D;Ant;g;1164454.5
EL72622;D;Ant;g;1164039.5
EL75512;D;Ant;g;1163929.0
EL43177;D;Ant;d;1163293.5
EL72685;V;Ant;g;1162786.0
ACC0029;D;Ant;d;1162173.5
EL72449;V;Ant;g;1162122.0
EL75504;D;Ant;g;1159044.0
EL72432;V;Ant;d;1157697.5
ACC0059;V;Ant;g;1156497.5
EL75548;D;Ant;d;1154882.5
EL72686;D;Ant;d;1154159.0
ACC0084;V;Ant;g;1153551.0
EL72419;V;Ant;g;1151871.0
EL72670;V;Ant;g;1150122.5
EL75547;D;Ant;g;1149517.5
ACC0063;V;Ant;g;1148857.5
ACC0062;V;Ant;d;1146593.5
EL72566;D;Ant;d;1146254.0
ACC0080;V;Ant;g;1145440.0
ACC0031;V;Ant;g;1145344.5
EL72567;D;Ant;g;1144714.5
ACC0060;D;Ant;g;1144656.0
EL72606;D;Ant;g;1141631.0
EL75581;D;Ant;d;1140877.0
EL75582;V;Post;g;1137866.0
ACC0083;V;Ant;g;1137162.0
EL75582;D;Post;g;1136916.5
EL72683;D;Ant;g;1136167.5
ACC0050;V;Ant;d;1135535.0
EL75517;V;Ant;g;1135374.0
ACC0066;D;Post;g;1133690.5
EL72437;V;Ant;g;1132827.5
ACC0035;D;Ant;g;1131481.5
EL72745;D;Ant;d;1128341.5
ACC0066;V;Post;g;1127661.0
EL72598;D;Ant;g;1126456.5
EL72416;V;Ant;g;1124247.5
EL72438;V;Ant;g;1122843.5
EL75542;D;Ant;d;1122277.5
EL72668;D;Post;g;1122250.5
EL72676;D;Ant;d;1122212.5
EL72668;V;Post;g;1118935.0
EL72453;D;Ant;g;1117835.0
EL72613;V;Ant;d;1117481.0
EL72666;V;Post;d;1116684.0
EL72618;D;Ant;g;1116190.0
EL75545;D;Ant;d;1114764.0
ACC0016;D;Ant;d;1114710.0
EL72569;D;Ant;d;1114529.5
EL72487;D;Ant;g;1114355.0
ACC0049;V;Ant;d;1112666.5
ACC0082;D;Ant;d;1111810.5
EL72432;D;Ant;d;1109565.0
EL72611;D;Ant;g;1107172.0
EL72684;V;Ant;g;1106335.5
EL72666;D;Post;d;1105857.5
EL72454;V;Ant;d;1104484.5
EL43218;V;Ant;g;1100744.5
EL72616;V;Ant;d;1099714.0
EL75549;D;Ant;g;1099611.5
EL72706;D;Ant;g;1094765.0
EL72665;V;Post;g;1093725.0
EL72665;D;Post;g;1091203.0
EL72671;V;Post;g;1089885.5
EL72445;V;Ant;d;1089324.0
EL72671;D;Post;g;1087766.5
EL72605;D;Ant;d;1087616.0
EL72446;D;Ant;g;1087525.5
EL75594;D;Ant;g;1087033.5
EL72704;D;Ant;d;1086975.5
ACC0064;V;Ant;g;1086668.0
EL72615;D;Ant;d;1085234.0
ACC0023;V;Ant;g;1085178.0
ACC0012;D;Ant;d;1085110.5
EL75541;D;Ant;d;1083968.0
EL72563;D;Ant;d;1083774.0
EL75582;V;Ant;g;1083081.5
EL75537;D;Ant;g;1082734.5
EL75737;D;Ant;g;1082660.5
ACC0082;V;Ant;d;1082309.0
EL75386;D;Ant;d;1081678.5
EL72619;D;Post;d;1081054.0
EL43193;D;Ant;g;1078446.5
EL72675;V;Ant;d;1077825.0
EL75579;D;Post;d;1076241.5
EL72602;D;Ant;d;1075754.5
EL72565;D;Ant;d;1075591.5
EL72669;D;Ant;g;1075574.5
ACC0425;D;Post;g;107553.5
EL43131;D;Ant;g;1073598.5
ACC0052;V;Ant;d;1070859.5
ACC0030;D;Ant;g;1070326.0
ACC0015;D;Ant;g;1070112.5
EL72660;D;Ant;g;1069120.5
ACC0030;V;Ant;g;1068433.5
EL75544;D;Ant;g;1068235.5
EL75530;D;Ant;g;1068171.5
EL75579;V;Post;d;1068000.5
EL75513;D;Ant;d;1066759.5
ACC0022;V;Ant;g;1065894.0
EL72673;V;Post;d;1065505.0
EL72486;D;Ant;d;1065411.5
EL72673;D;Post;d;1065294.5
ACC0024;D;Ant;g;1064322.0
EL72431;D;Ant;g;1061340.0
EL72619;V;Post;d;1060200.0
EL75595;D;Ant;d;1060034.5
EL72411;D;Ant;d;1058949.0
EL72421;D;Post;g;1056047.0
EL72622;V;Ant;g;1055487.0
ACC0060;V;Ant;g;1055313.5
EL72568;D;Ant;d;1055099.0
ACC0013;D;Ant;g;1054940.5
EL72608;D;Ant;g;1054346.0
EL72680;V;Ant;g;1054325.0
EL72744;D;Ant;g;1054241.5
EL75548;V;Ant;d;1053367.0
EL72421;V;Post;g;1053337.5
ACC0081;V;Ant;d;1053321.0
EL75580;D;Ant;g;1052962.5
EL72678;D;Post;d;1052945.0
EL72434;D;Post;g;1052344.0
EL72430;V;Ant;g;1051962.0
EL43206;D;Ant;d;1051651.0
ACC0425;V;Post;g;104998.0
EL72678;V;Post;d;1049383.5
EL72596;V;Ant;g;1049319.0
EL43177;V;Ant;d;1047853.5
EL72434;V;Post;g;1045327.5
EL72458;D;Ant;d;1043707.0
ACC0014;D;Ant;d;1043030.0
ACC0051;D;Ant;d;1042891.5
EL72450;V;Ant;g;1041593.0
EL72465;D;Ant;d;1040293.5
EL72424;D;Ant;g;1039802.5
ACC0076;V;Ant;d;1037934.5
ACC0036;V;Ant;g;1036605.0
EL72614;D;Post;g;1035783.5
EL43195;D;Ant;d;1034852.5
EL72606;V;Ant;g;1033954.5
EL75535;V;Ant;d;1033042.5
EL75533;D;Ant;g;1032983.5
EL75536;D;Ant;g;1032527.0
EL72612;D;Ant;g;1031967.0
EL75708;D;Ant;d;1031896.5
EL72614;V;Post;g;1031111.5
ACC0021;V;Ant;g;1030958.0
ACC0032;D;Ant;g;1030642.5
EL75563;D;Ant;d;1027386.0
ACC0070;D;Post;d;1026678.0
EL43194;D;Ant;d;1024779.5
EL72429;D;Ant;d;1024229.5
EL75579;V;Ant;d;1023971.0
EL75562;D;Ant;d;1023229.5
EL72599;D;Ant;d;1021723.0
EL72567;V;Ant;g;1021196.0
EL75545;V;Ant;d;1020438.5
ACC0070;V;Post;d;1019711.0
EL72423;D;Ant;d;1015837.0
EL72478;D;Ant;d;1014834.5
ACC0037;D;Post;d;1010660.5
EL43176;D;Ant;g;1007705.0
ACC0037;V;Post;d;1007596.0
EL75534;V;Post;d;1007578.0
EL72613;V;Post;d;1006425.5
EL75546;V;Ant;d;1006096.0
ACC0029;V;Ant;d;1005450.5
EL75534;D;Post;d;1005374.5
EL72584;D;Ant;d;1005087.0
EL72613;D;Post;d;1005032.0
EL72682;D;Ant;d;1005017.0
EL72610;V;Ant;g;1004424.0
EL75706;D;Ant;d;1003545.0
EL72621;V;Ant;d;1003319.0
EL72679;V;Ant;d;1002986.5
EL75547;V;Ant;g;1002864.0
ACC0016;V;Ant;d;1002849.0
ACC0035;V;Ant;g;1002676.0
