 ;Label;lumMean;lumSD;area;maxPower;maxFreq;propPower;sumPower;meanPower;powerSD;Mean;SD;File
1; _1439-2511;84.476;48.458;4259815.0;10.188;256.0;0.092;110.889;6.523;1.971;84.476;48.458;EL75517V
1; _1451-2277;34.864;47.047;2109088.0;10.773;256.0;0.082;131.607;7.742;2.315;34.864;47.047;EL75518D
1; _1431-2197;57.754;49.321;2109265.0;9.787;256.0;0.079;123.948;7.291;2.0;57.754;49.321;EL75518V
1; _1517-2342;46.984;48.215;2048542.0;10.25;256.0;0.081;127.168;7.48;2.109;46.984;48.215;EL75519D
1; _1558-2183;67.207;44.701;2077038.0;9.175;256.0;0.079;116.23;6.837;1.869;67.207;44.701;EL75519V
1; _1572-2224;44.537;41.398;2068072.0;10.725;256.0;0.089;120.237;7.073;2.119;44.537;41.398;EL75520D
1; _1372-2405;72.318;43.019;2113759.0;9.788;256.0;0.089;110.172;6.481;1.863;72.318;43.019;EL75520V
1; _1407-2335;55.837;45.532;2468376.0;10.51;256.0;0.089;117.889;6.935;2.179;55.837;45.532;EL75521D
1; _1585-2238;71.192;43.958;2463313.0;9.542;256.0;0.085;112.061;6.592;1.956;71.192;43.958;EL75521V
1; _1384-2276;57.591;36.919;2494799.0;9.666;181.019;0.086;112.704;6.63;2.013;57.591;36.919;EL75522D
1; _1568-2286;63.344;37.559;2428647.0;9.441;181.019;0.084;112.508;6.618;1.961;63.344;37.559;EL75522V
1; _1642-2357;44.307;53.125;2225826.0;12.625;90.51;0.095;132.31;7.783;3.302;44.307;53.125;EL75523D
1; _1698-2310;34.5;18.927;2217268.0;10.955;181.019;0.097;113.225;6.66;2.454;34.5;18.927;EL75523V
1; _1513-2535;32.672;39.461;3210967.0;11.443;256.0;0.093;123.649;7.273;3.198;32.672;39.461;EL75524D
1; _1536-2430;41.455;33.067;3170744.0;10.711;256.0;0.091;118.163;6.951;2.496;41.455;33.067;EL75524V
1; _1567-2384;41.241;53.143;2321412.0;12.728;90.51;0.096;133.095;7.829;3.446;41.241;53.143;EL75525D
1; _1544-2330;34.241;16.145;2333638.0;11.247;181.019;0.101;111.059;6.533;2.533;34.241;16.145;EL75525V
1; _1648-2418;35.943;41.806;3016133.0;11.171;90.51;0.089;125.454;7.38;3.106;35.943;41.806;EL75526D
1; _1494-2609;42.355;34.801;3012295.0;10.387;256.0;0.087;119.154;7.009;2.401;42.355;34.801;EL75526V
1; _1509-2494;44.607;53.624;2823059.0;12.402;90.51;0.094;132.412;7.789;3.454;44.607;53.624;EL75527D
1; _1557-2280;40.296;16.473;2769636.0;10.801;256.0;0.098;109.695;6.453;2.342;40.296;16.473;EL75527V
1; _1500-2390;45.594;33.174;3032859.0;10.065;90.51;0.087;115.864;6.816;2.701;45.594;33.174;EL75528D
1; _1431-2476;57.598;31.818;2932313.0;9.473;256.0;0.085;111.034;6.531;2.08;57.598;31.818;EL75528V
1; _1510-2534;53.529;40.104;3175303.0;10.379;90.51;0.088;117.945;6.938;2.75;53.529;40.104;EL75529D
1; _1453-2552;65.119;38.819;3149035.0;8.954;90.51;0.08;112.052;6.591;2.161;65.119;38.819;EL75529V
1; _1357-2586;53.478;32.698;3692371.0;9.675;256.0;0.087;111.352;6.55;2.579;53.478;32.698;EL75530D
1; _1460-2465;61.299;35.531;3663384.0;9.759;256.0;0.088;111.161;6.539;2.118;61.299;35.531;EL75530V
1; _1653-2366;43.96;38.161;2957187.0;10.718;90.51;0.089;119.765;7.045;2.78;43.96;38.161;EL75531D
1; _1482-2549;48.541;29.068;2919615.0;9.955;256.0;0.089;111.337;6.549;2.097;48.541;29.068;EL75531V
1; _1378-2403;46.715;32.365;2955310.0;10.008;256.0;0.087;114.72;6.748;2.648;46.715;32.365;EL75532D
1; _1508-2309;56.361;29.665;2935080.0;9.464;256.0;0.087;109.12;6.419;2.08;56.361;29.665;EL75532V
1; _1305-2497;40.716;46.581;3908517.0;12.022;256.0;0.095;125.913;7.407;3.41;40.716;46.581;EL75533D
1; _1329-2504;51.541;45.873;3919963.0;10.893;90.51;0.088;123.629;7.272;2.814;51.541;45.873;EL75533V
1; _1398-2343;36.031;55.075;4088423.0;13.174;128.0;0.098;134.739;7.926;3.849;36.031;55.075;EL75534D
1; _1452-2395;49.15;52.855;4006048.0;11.266;90.51;0.086;131.373;7.728;2.67;49.15;52.855;EL75534V
1; _1430-2514;47.593;50.718;3963318.0;11.495;181.019;0.09;127.884;7.523;3.113;47.593;50.718;EL75535D
1; _1460-2497;63.209;54.337;4058075.0;10.673;128.0;0.084;127.033;7.473;2.423;63.209;54.337;EL75535V
1; _1512-2548;49.147;47.109;3749194.0;11.539;90.51;0.093;124.613;7.33;3.152;49.147;47.109;EL75536D
1; _1452-2374;68.619;51.25;3768714.0;11.022;90.51;0.09;123.129;7.243;2.548;68.619;51.25;EL75536V
1; _1410-2457;35.12;49.21;3711626.0;12.445;181.019;0.095;130.999;7.706;3.392;35.12;49.21;EL75537D
1; _1451-2538;48.939;49.418;3716534.0;10.647;256.0;0.082;129.414;7.613;2.48;48.939;49.418;EL75537V
1; _1571-2393;37.609;52.231;3319006.0;12.84;181.019;0.096;133.131;7.831;3.588;37.609;52.231;EL75538D
1; _1443-2323;46.795;49.403;3301125.0;10.625;181.019;0.081;130.756;7.692;2.469;46.795;49.403;EL75538V
1; _1560-2445;32.176;49.287;3239965.0;12.57;181.019;0.095;132.079;7.769;3.485;32.176;49.287;EL75539D
1; _1517-2335;52.707;48.756;3191792.0;10.379;64.0;0.081;128.505;7.559;2.285;52.707;48.756;EL75539V
1; _1643-2306;40.579;53.404;1861084.0;11.868;64.0;0.084;140.821;8.284;2.849;40.579;53.404;EL75540D
1; _1849-2171;72.655;52.132;1853631.0;10.743;45.255;0.084;128.21;7.542;2.217;72.655;52.132;EL75540V
1; _1482-2470;66.878;70.583;3720516.0;11.936;256.0;0.087;137.316;8.077;2.798;66.878;70.583;EL75541D
1; _1400-2367;65.813;45.083;3734026.0;9.398;256.0;0.081;115.328;6.784;1.97;65.813;45.083;EL75541V
1; _1649-2467;70.546;71.208;3673055.0;11.739;181.019;0.084;139.129;8.184;2.73;70.546;71.208;EL75542D
1; _1428-2590;63.039;42.794;3668591.0;9.287;64.0;0.08;116.497;6.853;2.055;63.039;42.794;EL75542V
1; _1483-2256;69.272;71.894;3231962.0;12.047;181.019;0.086;140.746;8.279;2.775;69.272;71.894;EL75543D
1; _1315-2270;46.8;38.743;3242448.0;9.87;256.0;0.084;117.895;6.935;2.133;46.8;38.743;EL75543V
1; _1318-2423;60.214;68.294;3704032.0;11.989;181.019;0.086;139.037;8.179;2.796;60.214;68.294;EL75544D
1; _1349-2369;49.366;39.487;3664731.0;9.793;256.0;0.083;117.305;6.9;2.219;49.366;39.487;EL75544V
1; _1354-2471;74.017;71.128;4071275.0;11.703;181.019;0.085;138.44;8.144;2.864;74.017;71.128;EL75545D
1; _1425-2416;68.955;41.713;4049895.0;9.059;64.0;0.081;112.291;6.605;1.988;68.955;41.713;EL75545V
1; _1307-2382;74.394;65.213;3848088.0;10.631;90.51;0.081;131.928;7.76;2.548;74.394;65.213;EL75546D
1; _1423-2372;67.701;44.918;3857028.0;9.449;64.0;0.082;114.967;6.763;2.134;67.701;44.918;EL75546V
1; _1256-2389;65.319;59.014;3998624.0;10.653;256.0;0.083;128.658;7.568;2.539;65.319;59.014;EL75547D
1; _1355-2351;61.018;40.095;3918561.0;8.987;256.0;0.08;112.585;6.623;2.055;61.018;40.095;EL75547V
1; _1305-2477;67.311;58.105;4054812.0;10.82;256.0;0.084;128.36;7.551;2.57;67.311;58.105;EL75548D
1; _1274-2464;64.327;41.364;4078170.0;9.048;90.51;0.079;113.994;6.706;2.099;64.327;41.364;EL75548V
1; _1260-2431;73.163;57.263;3673411.0;10.081;181.019;0.081;124.583;7.328;2.369;73.163;57.263;EL75549D
1; _1312-2410;68.305;41.591;3572397.0;8.863;256.0;0.079;111.746;6.573;2.035;68.305;41.591;EL75549V
1; _1334-2343;64.244;54.291;3269464.0;10.022;256.0;0.08;125.195;7.364;2.276;64.244;54.291;EL75550D
1; _1569-2000;75.763;56.403;1041084.0;10.956;64.0;0.086;126.892;7.464;2.594;75.763;56.403;EL75551D
1; _1437-2071;85.357;57.942;1031718.0;10.784;64.0;0.088;123.238;7.249;2.615;85.357;57.942;EL75551V
1; _1446-1949;73.646;55.173;1035650.0;10.574;64.0;0.084;126.469;7.439;2.46;73.646;55.173;EL75552D
1; _1517-1944;80.765;58.311;1042547.0;10.798;45.255;0.085;126.869;7.463;2.621;80.765;58.311;EL75552V
1; _1510-2011;72.426;52.435;1272765.0;10.381;64.0;0.084;123.818;7.283;2.321;72.426;52.435;EL75553D
1; _1417-1971;80.334;56.544;1251972.0;10.576;64.0;0.085;124.537;7.326;2.468;80.334;56.544;EL75553V
1; _1642-1807;58.589;52.537;864473.0;10.428;45.255;0.08;130.195;7.659;2.506;58.589;52.537;EL75554D
1; _1573-2024;72.376;57.985;878238.0;10.726;45.255;0.082;130.209;7.659;2.612;72.376;57.985;EL75554V
1; _1403-2109;46.977;23.791;2049664.0;10.499;181.019;0.093;112.325;6.607;2.003;46.977;23.791;EL75555V
1; _1434-2200;59.257;37.156;1824908.0;9.483;181.019;0.082;115.181;6.775;1.85;59.257;37.156;EL75556D
1; _1301-2199;51.873;24.096;1841903.0;9.908;181.019;0.089;111.05;6.532;1.853;51.873;24.096;EL75556V
1; _1428-2290;54.288;36.397;2294627.0;10.075;181.019;0.089;113.832;6.696;1.988;54.288;36.397;EL75557D
1; _1430-2239;58.003;25.216;2256416.0;9.685;181.019;0.091;106.296;6.253;1.901;58.003;25.216;EL75557V
1; _1247-2388;61.796;34.451;2389628.0;9.859;181.019;0.089;110.536;6.502;2.011;61.796;34.451;EL75558D
1; _1292-2252;66.273;29.296;2382672.0;9.448;181.019;0.089;106.477;6.263;1.883;66.273;29.296;EL75558V
1; _1414-2295;46.548;34.897;3234293.0;9.871;256.0;0.087;113.443;6.673;1.851;46.548;34.897;EL75559D
1; _1353-2472;65.36;38.505;3189166.0;9.15;181.019;0.082;111.402;6.553;1.712;65.36;38.505;EL75559V
1; _1471-2357;43.569;30.655;2857995.0;10.167;181.019;0.089;114.204;6.718;2.114;43.569;30.655;EL75560D
1; _1418-2309;64.641;39.31;2857299.0;9.407;181.019;0.083;112.834;6.637;1.771;64.641;39.31;EL75560V
1; _1318-2346;66.747;32.528;3130989.0;9.045;256.0;0.085;105.89;6.229;1.861;66.747;32.528;EL75561D
1; _1452-2403;77.962;38.679;3052468.0;8.65;181.019;0.081;106.943;6.291;1.73;77.962;38.679;EL75561V
1; _1529-2378;66.834;34.053;2982208.0;9.238;181.019;0.086;107.8;6.341;1.871;66.834;34.053;EL75562D
1; _1555-2421;78.401;45.146;3020443.0;9.131;181.019;0.082;110.732;6.514;1.676;78.401;45.146;EL75562V
1; _1394-2341;72.186;38.023;3551428.0;9.381;256.0;0.087;107.733;6.337;2.117;72.186;38.023;EL75563D
1; _1405-2448;75.484;47.622;3521181.0;9.458;256.0;0.082;115.643;6.803;2.018;75.484;47.622;EL75563V
1; _1544-2277;85.596;45.733;2622435.0;9.229;181.019;0.084;109.849;6.462;1.785;85.596;45.733;EL75564D
1; _1604-2142;88.597;51.082;2594378.0;9.569;181.019;0.084;113.495;6.676;1.821;88.597;51.082;EL75564V
1; _1474-2357;70.106;35.122;3135594.0;8.687;256.0;0.082;105.781;6.222;1.552;70.106;35.122;EL75565D
1; _1477-2347;84.942;37.389;3099850.0;7.882;256.0;0.077;102.726;6.043;1.285;84.942;37.389;EL75565V
1; _1585-2238;75.204;38.1;2452973.0;8.818;181.019;0.082;107.529;6.325;1.528;75.204;38.1;EL75566D
1; _1545-2349;85.758;38.519;2470186.0;8.252;181.019;0.079;104.318;6.136;1.28;85.758;38.519;EL75566V
1; _1481-2236;46.808;44.267;2764420.0;10.67;181.019;0.087;123.07;7.239;2.531;46.808;44.267;EL75567D
1; _1390-2511;49.753;32.591;2778998.0;10.06;256.0;0.087;115.233;6.778;1.956;49.753;32.591;EL75567V
1; _1467-2238;48.819;50.226;2767128.0;10.498;181.019;0.083;126.698;7.453;2.137;48.819;50.226;EL75568D
1; _1463-2240;61.496;41.529;2761858.0;9.868;181.019;0.085;115.907;6.818;1.815;61.496;41.529;EL75568V
1; _1614-2270;72.212;40.385;2535173.0;9.435;181.019;0.084;111.888;6.582;1.863;72.212;40.385;EL75569D
1; _1625-2258;88.73;42.593;2521871.0;9.096;181.019;0.085;107.471;6.322;1.611;88.73;42.593;EL75569V
1; _1627-2196;67.111;38.813;2262495.0;9.272;181.019;0.084;110.533;6.502;1.866;67.111;38.813;EL75570D
1; _1726-2190;84.473;38.657;2250618.0;8.788;181.019;0.086;101.797;5.988;1.472;84.473;38.657;EL75570V
1; _1760-2025;34.579;35.384;1986707.0;11.35;181.019;0.091;124.155;7.303;2.496;34.579;35.384;EL75571D
1; _1749-2176;39.875;22.118;1987477.0;11.321;181.019;0.099;114.891;6.758;2.291;39.875;22.118;EL75571V
1; _1665-2115;32.331;34.977;2183601.0;11.332;181.019;0.091;124.308;7.312;2.495;32.331;34.977;EL75572D
1; _1739-2151;39.803;23.936;2140644.0;10.758;181.019;0.094;114.354;6.727;2.135;39.803;23.936;EL75572V
1; _1731-2136;48.51;46.85;2135186.0;10.949;181.019;0.087;126.297;7.429;2.404;48.51;46.85;EL75573D
1; _1678-2226;51.814;35.013;2098870.0;10.067;181.019;0.086;117.131;6.89;1.698;51.814;35.013;EL75573V
1; _1603-2335;46.161;49.228;1844677.0;11.308;181.019;0.087;130.159;7.656;2.295;46.161;49.228;EL75574D
1; _1712-2125;50.699;38.314;1857557.0;10.629;181.019;0.088;121.34;7.138;1.595;50.699;38.314;EL75574V
1; _1748-2097;76.779;60.03;2327140.0;13.0;181.019;0.103;126.831;7.461;2.982;76.779;60.03;EL75575D
1; _1686-2194;76.144;36.671;2388627.0;8.603;256.0;0.081;106.665;6.274;1.646;76.144;36.671;EL75575V
1; _1656-2305;70.55;59.755;2337525.0;13.392;181.019;0.104;128.392;7.552;3.09;70.55;59.755;EL75576D
1; _1433-2337;72.79;37.411;2322430.0;9.087;181.019;0.083;110.106;6.477;1.692;72.79;37.411;EL75576V
1; _1598-2152;86.177;55.393;2545264.0;11.39;181.019;0.097;117.556;6.915;2.338;86.177;55.393;EL75577D
1; _1624-2393;87.633;39.265;2494875.0;8.177;256.0;0.08;102.041;6.002;1.505;87.633;39.265;EL75577V
1; _1596-2372;78.302;58.161;2924160.0;12.837;181.019;0.104;123.77;7.281;3.078;78.302;58.161;EL75578D
1; _1586-2274;92.559;42.796;2952707.0;8.373;45.255;0.081;103.38;6.081;1.668;92.559;42.796;EL75578V
1; _1444-2382;90.758;71.896;4107312.0;12.676;181.019;0.093;136.925;8.054;3.375;90.758;71.896;EL75579D
1; _1405-2302;64.174;37.348;4173308.0;9.332;256.0;0.086;108.777;6.399;1.702;64.174;37.348;EL75579V
1; _1401-2401;88.406;69.636;3522738.0;12.448;181.019;0.092;135.113;7.948;3.31;88.406;69.636;EL75580D
1; _1575-2471;63.503;35.945;3481423.0;9.026;256.0;0.083;109.037;6.414;1.677;63.503;35.945;EL75580V
1; _1440-2359;83.807;55.5;3784622.0;11.349;256.0;0.093;122.113;7.183;2.556;83.807;55.5;EL75581D
1; _1463-2418;80.474;40.145;3821016.0;8.645;256.0;0.081;106.861;6.286;1.583;80.474;40.145;EL75581V
1; _1393-2472;71.385;44.833;4408887.0;11.678;256.0;0.102;114.942;6.761;2.619;71.385;44.833;EL75582D
1; _1408-2426;77.599;37.729;4522498.0;8.41;256.0;0.079;106.085;6.24;1.644;77.599;37.729;EL75582V
1; _1317-2288;80.336;71.911;3342443.0;13.276;181.019;0.094;141.134;8.302;3.351;80.336;71.911;EL75583D
1; _1388-2387;56.027;33.701;3321162.0;9.651;256.0;0.086;111.715;6.571;1.903;56.027;33.701;EL75583V
1; _1384-2167;82.932;71.083;3216828.0;13.48;181.019;0.097;138.899;8.171;3.422;82.932;71.083;EL75584D
1; _1336-2185;54.684;33.846;3287065.0;9.415;256.0;0.084;112.334;6.608;1.885;54.684;33.846;EL75584V
1; _1466-1971;85.492;72.717;1904733.0;13.575;128.0;0.099;137.464;8.086;3.46;85.492;72.717;EL75585D
1; _1582-2000;67.131;27.648;1900501.0;9.597;181.019;0.09;106.188;6.246;1.805;67.131;27.648;EL75585V
1; _1591-1960;90.172;71.77;2042842.0;13.244;128.0;0.098;135.083;7.946;3.54;90.172;71.77;EL75586D
1; _1576-1963;73.701;31.265;2065053.0;9.715;181.019;0.093;104.427;6.143;1.939;73.701;31.265;EL75586V
1; _1488-2126;100.157;56.244;1926599.0;10.67;181.019;0.092;116.041;6.826;2.648;100.157;56.244;EL75587D
1; _1462-2026;99.833;30.123;1925639.0;7.879;181.019;0.086;91.695;5.394;1.591;99.833;30.123;EL75587V
1; _1387-2152;99.685;56.533;1950516.0;10.86;128.0;0.094;115.951;6.821;2.815;99.685;56.533;EL75588D
1; _1601-2215;95.737;30.883;1969887.0;8.262;181.019;0.087;94.504;5.559;1.681;95.737;30.883;EL75588V
1; _1323-2151;39.09;40.609;1896398.0;10.828;181.019;0.087;124.653;7.333;2.061;39.09;40.609;EL75589D
1; _1451-2110;56.289;42.366;1865622.0;10.199;181.019;0.085;119.884;7.052;1.8;56.289;42.366;EL75589V
1; _1362-2160;49.854;39.05;2363651.0;10.487;181.019;0.089;117.649;6.921;2.032;49.854;39.05;EL75590D
1; _1215-2209;71.295;45.95;2345376.0;9.913;181.019;0.085;116.909;6.877;1.554;71.295;45.95;EL75590V
1; _1589-2152;55.277;39.092;1731599.0;9.857;181.019;0.084;117.865;6.933;1.72;55.277;39.092;EL75591D
1; _1518-2225;70.677;42.166;1744583.0;9.372;181.019;0.082;113.762;6.692;1.52;70.677;42.166;EL75591V
1; _1513-2458;57.386;41.045;2770210.0;10.118;181.019;0.087;116.411;6.848;1.951;57.386;41.045;EL75592D
1; _1528-2499;70.92;43.794;2787543.0;9.796;181.019;0.086;113.62;6.684;1.692;70.92;43.794;EL75592V
1; _1404-2331;72.335;56.833;2691153.0;12.108;90.51;0.096;125.929;7.408;2.659;72.335;56.833;EL75593D
1; _1514-2316;71.705;39.8;2728708.0;8.641;181.019;0.078;110.766;6.516;1.455;71.705;39.8;EL75593V
1; _1378-2336;71.873;62.334;3411765.0;12.506;128.0;0.097;128.963;7.586;2.625;71.873;62.334;EL75594D
1; _1347-2459;71.583;46.471;3386733.0;9.32;256.0;0.082;113.689;6.688;1.136;71.583;46.471;EL75594V
1; _1308-2344;80.341;54.52;3284508.0;9.551;90.51;0.079;120.605;7.094;1.399;80.341;54.52;EL75595D
1; _1335-2376;86.864;49.193;3252977.0;8.27;256.0;0.073;113.784;6.693;0.984;86.864;49.193;EL75595V
1; _1357-2369;66.113;46.79;2905319.0;10.589;90.51;0.089;119.379;7.022;2.363;66.113;46.79;EL75596D
1; _1363-2272;84.386;40.886;3065627.0;8.332;256.0;0.079;104.942;6.173;1.258;84.386;40.886;EL75596V
1; _1228-2083;71.504;59.044;2167948.0;12.74;90.51;0.1;127.153;7.48;3.051;71.504;59.044;EL75597D
1; _1373-2206;83.524;42.572;2210872.0;9.482;181.019;0.087;108.467;6.38;1.742;83.524;42.572;EL75597V
1; _1304-2357;77.648;61.2;2190539.0;13.017;90.51;0.101;128.925;7.584;3.062;77.648;61.2;EL75598D
1; _1491-2186;79.217;41.323;2193395.0;9.411;181.019;0.085;110.601;6.506;1.729;79.217;41.323;EL75598V
1; _1562-2157;90.625;42.435;2442314.0;9.309;181.019;0.089;104.441;6.144;1.772;90.625;42.435;EL75599V
1; _1363-2265;86.982;54.101;2413502.0;11.378;90.51;0.096;118.769;6.986;2.455;86.982;54.101;EL75600D
1; _1507-2235;87.238;41.459;2401270.0;8.538;181.019;0.081;104.881;6.169;1.563;87.238;41.459;EL75600V
1; _1601-2224;62.691;51.078;1847980.0;11.248;64.0;0.09;124.565;7.327;2.225;62.691;51.078;EL75601D
1; _1572-2229;63.392;35.771;1873413.0;9.919;181.019;0.088;112.754;6.633;1.646;63.392;35.771;EL75601V
1; _1535-2184;65.762;50.249;1723323.0;10.769;64.0;0.087;123.903;7.288;2.15;65.762;50.249;EL75602D
1; _1708-2083;61.32;28.89;1753624.0;10.185;181.019;0.094;108.809;6.401;1.806;61.32;28.89;EL75602V
1; _1681-2172;78.078;44.997;1732393.0;9.041;64.0;0.081;111.313;6.548;1.584;78.078;44.997;EL75603D
1; _1558-2098;93.373;35.169;1740798.0;8.313;181.019;0.085;97.693;5.747;1.34;93.373;35.169;EL75603V
1; _1395-2357;85.975;38.736;1899427.0;8.338;64.0;0.081;103.532;6.09;1.595;85.975;38.736;EL75604D
1; _1624-2197;97.115;34.403;1923785.0;8.335;181.019;0.089;93.835;5.52;1.433;97.115;34.403;EL75604V
1; _1495-2243;46.865;45.724;2021458.0;10.854;181.019;0.086;125.976;7.41;2.023;46.865;45.724;EL75605D
1; _1568-2178;53.794;43.221;2018193.0;9.914;181.019;0.082;121.466;7.145;1.823;53.794;43.221;EL75605V
1; _1436-2501;48.485;47.288;2260491.0;10.69;181.019;0.084;127.302;7.488;1.942;48.485;47.288;EL75606D
1; _1521-2282;59.344;45.49;2248746.0;9.396;181.019;0.078;120.742;7.102;1.642;59.344;45.49;EL75606V
1; _1439-2257;71.817;49.863;2224100.0;11.377;90.51;0.095;119.82;7.048;2.452;71.817;49.863;EL75607D
1; _1620-2213;77.736;43.364;2230852.0;9.213;181.019;0.083;111.21;6.542;1.851;77.736;43.364;EL75607V
1; _1493-2282;64.247;45.55;2433020.0;10.715;90.51;0.091;117.899;6.935;2.389;64.247;45.55;EL75608D
1; _1535-2334;79.96;35.361;2426733.0;8.859;181.019;0.085;103.756;6.103;1.785;79.96;35.361;EL75608V
1; _1463-2217;49.138;34.026;1864935.0;10.561;181.019;0.093;113.078;6.652;1.937;49.138;34.026;EL75609D
1; _1604-2232;67.22;35.194;1863665.0;9.091;181.019;0.083;109.272;6.428;1.441;67.22;35.194;EL75609V
1; _1681-2191;38.853;41.079;1728387.0;11.679;181.019;0.094;124.251;7.309;2.341;38.853;41.079;EL75610D
1; _1484-2227;55.015;35.814;1738192.0;10.229;181.019;0.088;115.66;6.804;1.808;55.015;35.814;EL75610V
1; _1486-2290;46.982;54.439;2702946.0;10.576;256.0;0.082;129.485;7.617;2.013;46.982;54.439;EL75611D
1; _1482-2295;41.997;30.725;2739099.0;10.302;256.0;0.089;116.003;6.824;1.923;41.997;30.725;EL75611V
1; _1466-2328;56.454;49.718;2456642.0;10.326;181.019;0.083;125.157;7.362;2.095;56.454;49.718;EL75612D
1; _1491-2309;52.819;32.409;2485461.0;9.923;181.019;0.087;113.981;6.705;1.739;52.819;32.409;EL75612V
1; _1530-2087;68.813;46.617;1814746.0;10.44;64.0;0.088;118.366;6.963;2.049;68.813;46.617;EL75613D
1; _1695-2137;69.26;37.311;1834448.0;9.868;181.019;0.089;110.346;6.491;1.927;69.26;37.311;EL75613V
1; _1685-2084;62.287;48.977;1592951.0;11.12;64.0;0.091;122.458;7.203;2.179;62.287;48.977;EL75614D
1; _1597-2025;57.379;35.49;1586624.0;10.304;181.019;0.09;113.932;6.702;1.87;57.379;35.49;EL75614V
1; _1600-2155;74.474;49.851;1755017.0;10.54;64.0;0.089;117.984;6.94;1.966;74.474;49.851;EL75615D
1; _1669-2244;75.929;34.977;1768083.0;9.04;181.019;0.085;106.077;6.24;1.731;75.929;34.977;EL75615V
1; _1649-2246;64.12;53.61;1745778.0;11.302;64.0;0.089;126.401;7.435;2.198;64.12;53.61;EL75616D
1; _1712-2097;64.693;36.551;1739959.0;9.536;181.019;0.083;114.856;6.756;1.76;64.693;36.551;EL75616V
1; _1633-2178;63.674;36.865;1611338.0;9.592;181.019;0.083;115.559;6.798;2.098;63.674;36.865;EL75617D
1; _1645-2046;71.935;27.546;1641135.0;9.303;181.019;0.089;103.988;6.117;1.715;71.935;27.546;EL75617V
1; _1542-2212;81.362;49.099;1768264.0;10.091;64.0;0.088;114.159;6.715;1.933;81.362;49.099;EL75618D
1; _1405-2216;87.975;40.174;1766700.0;8.99;181.019;0.086;104.254;6.133;1.609;87.975;40.174;EL75618V
1; _1423-2194;71.686;46.118;1952947.0;9.856;64.0;0.085;116.6;6.859;1.972;71.686;46.118;EL75619D
1; _1493-2173;66.578;33.782;1947812.0;9.944;181.019;0.091;109.503;6.441;1.855;66.578;33.782;EL75619V
1; _1493-2315;66.628;49.022;1702024.0;10.85;64.0;0.089;121.916;7.172;2.281;66.628;49.022;EL75620D
1; _1602-2101;68.586;33.531;1717831.0;9.79;181.019;0.09;108.725;6.396;1.804;68.586;33.531;EL75620V
1; _1538-2212;73.04;60.807;1735878.0;12.87;181.019;0.101;127.62;7.507;3.083;73.04;60.807;EL75621D
1; _1674-2124;78.336;37.301;1773675.0;9.785;181.019;0.093;104.94;6.173;1.897;78.336;37.301;EL75621V
1; _1507-2241;74.474;60.534;1777452.0;13.338;181.019;0.104;128.086;7.534;3.188;74.474;60.534;EL75622D
1; _1685-2070;70.142;36.009;1779755.0;9.963;181.019;0.091;109.711;6.454;1.758;70.142;36.009;EL75622V
1; _1492-2046;75.656;49.321;1949309.0;11.758;181.019;0.1;117.627;6.919;2.479;75.656;49.321;EL75623D
1; _1646-2121;85.298;38.878;1981084.0;9.298;181.019;0.088;105.129;6.184;1.676;85.298;38.878;EL75623V
1; _1641-2043;68.863;43.914;1888616.0;11.858;181.019;0.104;114.004;6.706;2.393;68.863;43.914;EL75624D
1; _1503-2138;89.455;36.381;1887701.0;9.192;181.019;0.092;99.546;5.856;1.656;89.455;36.381;EL75624V
1; _1436-2028;83.919;66.618;1702100.0;13.621;128.0;0.105;130.104;7.653;3.22;83.919;66.618;EL75625D
1; _1451-2103;72.674;32.382;1713629.0;9.613;181.019;0.09;106.711;6.277;1.648;72.674;32.382;EL75625V
1; _1514-2319;44.693;30.697;1775477.0;9.631;181.019;0.082;117.065;6.886;1.963;44.693;30.697;EL75626D
1; _1536-2230;63.146;33.499;1745232.0;8.999;64.0;0.08;111.997;6.588;1.77;63.146;33.499;EL75626V
1; _1416-2178;43.93;26.207;1853060.0;10.271;181.019;0.089;114.795;6.753;1.903;43.93;26.207;EL75627D
1; _1548-2242;59.339;30.838;1834751.0;9.305;181.019;0.083;112.417;6.613;1.661;59.339;30.838;EL75627V
1; _1610-2315;77.355;63.906;1861555.0;11.664;16.0;0.084;139.127;8.184;2.232;77.355;63.906;EL75628D
1; _1564-2366;117.756;55.676;1868349.0;10.05;16.0;0.089;113.185;6.658;2.057;117.756;55.676;EL75628V
1; _1885-2017;88.328;69.642;927345.0;12.266;11.314;0.087;140.756;8.28;2.684;88.328;69.642;EL75629D
1; _1809-2141;119.436;56.419;918673.0;10.144;11.314;0.09;113.105;6.653;2.117;119.436;56.419;EL75629V
1; _1658-2370;77.537;63.89;1937492.0;11.534;16.0;0.083;138.686;8.158;2.397;77.537;63.89;EL75630D
1; _1624-2248;110.41;60.275;1910536.0;10.563;16.0;0.087;121.772;7.163;2.106;110.41;60.275;EL75630V
