id;view;wing;side;x;y;minor_axis;major_axis;distance_contours;distance_CU2;A_wing
ACC0033;D;Ant;g;294.7663269;104.9570313;9.191302299;14.14047241;28.39021209;;37826
ACC0033;D;Post;g;377.4292297;315.9948425;10.19676781;19.42950439;24.06573258;233.7893156;21061
ACC0033;D;Post;g;347.5176392;292.1249084;7.596852779;9.425471306;41.20190046;220.1813479;21061
ACC0033;V;Post;g;349.7531738;305.1004333;5.675630569;9.764883041;48.70408835;231.4380382;20961
ACC0033;V;Post;g;338.3472595;303.8929749;7.988286018;9.496181488;56.96750204;234.5867153;20961
ACC0035;D;Ant;g;247.7502441;206.1430206;17.84963608;25.02148056;37.75024414;;35164
ACC0035;D;Post;g;327.0718689;421.0411377;13.07748604;16.32993317;7.092798053;369.9762154;21443
ACC0035;D;Post;g;300.8298645;400.1404114;14.43412018;18.10106277;6.851510249;355.5108088;21443
ACC0035;D;Post;g;281.1634216;330.4058228;18.02092552;21.37419701;8.510057228;295.8927831;21443
ACC0035;D;Post;g;297.9190674;293.6075439;8.362338066;18.92422485;6.931791399;255.4822736;21443
ACC0035;V;Post;g;326.2102356;419.7903442;15.73055172;18.35407066;7.502393515;368.9073171;21528
ACC0035;V;Post;g;300.4324036;399.3918762;15.77201462;17.76302719;7.099724971;354.8952652;21528
ACC0035;V;Post;g;282.2125244;331.8207703;15.92220592;21.25065994;8.088255699;296.7974591;21528
ACC0035;V;Post;g;297.9406128;296.635376;9.441378593;17.5687809;6.964685122;258.2760255;21528
ACC0036;D;Ant;g;285.8581543;142.9707031;21.7317543;38.9699707;34.72781632;;38430
ACC0036;D;Post;g;285.8830261;417.0701599;12.89727306;19.08589745;7.645851022;393.7914774;23914
ACC0036;V;Post;g;282.8926392;414.7347107;13.32028866;14.93202209;6.47563332;392.8192132;23888
ACC0036;V;Post;g;264.9515991;286.1994019;10.04806995;18.55687523;7.177841626;289.9650609;23888
ACC0037;D;Ant;d;533.1916504;154.2328186;24.04710197;49.55574799;35.68237727;;50542
ACC0037;D;Post;d;528.5153198;447.8450317;7.501409531;14.96550179;29.66637644;523.4819403;31309
ACC0037;D;Post;d;558.6192017;424.0768433;7.351522446;13.7827692;32.46586487;521.5279557;31309
ACC0037;D;Post;d;563.6639404;414.3540039;7.280255795;11.57966518;32.00545795;516.976195;31309
ACC0037;D;Post;d;587.8125;394.4473572;11.53003025;12.2951355;16.49935062;517.4176449;31309
ACC0037;D;Post;d;587.5006104;348.9698486;10.82186031;18.3158474;8.554544451;484.378336;31309
ACC0037;D;Post;d;497.2614441;346.6784363;13.07732391;15.44963741;60.75245696;422.7751682;31309
ACC0037;D;Post;d;567.0878906;308.4360352;12.36041451;18.74404907;10.15243197;441.6832783;31309
ACC0037;V;Ant;d;544.8710327;176.8707123;25.61127281;45.46845245;33.10816234;;43591
ACC0038;V;Post;d;588.2677612;407.293396;20.63485527;32.06389236;27.18036639;522.7967531;29984
ACC0038;V;Post;d;610.9039917;383.4583435;16.90167618;19.89716721;18.90129705;523.3656543;29984
ACC0038;V;Post;d;600.0246582;358.4428711;9.597649574;12.60601902;33.37306093;498.939652;29984
ACC0038;V;Post;d;617.104248;343.1405029;17.41691399;26.17563248;15.58198526;502.9478978;29984
ACC0038;V;Post;d;563.6586914;275.3791809;10.53467464;19.40556145;8.561499354;420.1573263;29984
ACC0039;D;Post;g;294.7546387;416.4427185;16.51684189;28.25055122;13.54435758;394.5222539;24561
ACC0039;D;Post;g;263.1707764;386.9230347;12.80434608;19.90147781;10.17106757;380.3399596;24561
ACC0039;V;Post;g;317.2208862;440.0265198;8.066338539;13.27212906;8.767936103;409.5862967;24522
ACC0039;V;Post;g;296.2337341;419.2461853;20.04754639;26.49925041;13.519269;396.6199245;24522
ACC0039;V;Post;g;270.3132935;325.8151855;28.07705116;36.75842667;17.8000672;323.3413969;24522
ACC0039;V;Post;g;316.0228577;300.1192322;31.12307549;42.48815155;17.58266691;279.1152975;24522
ACC0039;V;Post;g;368.7796326;288.7127991;30.86362076;36.39832687;17.71279907;249.8913634;24522
ACC0040;D;Post;g;234.3076019;436.1515503;20.06852913;31.6333828;16.38679471;483.1789582;28069
ACC0040;V;Post;g;199.7272797;376.0935364;12.10443115;22.99351311;29.74109669;454.2850585;27946
ACC0040;V;Post;g;175.9967194;362.0185852;23.68660545;25.68387032;14.12667414;459.2538521;27946
ACC0040;V;Post;g;260.6112671;462.8248291;9.976857185;14.61474133;10.45559057;493.4378573;27946
ACC0040;V;Post;g;235.1594391;443.2846069;22.45894241;29.70947266;14.7738736;488.8259742;27946
ACC0040;V;Post;g;242.3435669;308.8628235;35.56653976;51.12609863;21.98807305;375.3980649;27946
ACC0040;V;Post;g;295.3585205;291.0186157;31.990839;41.01079559;18.02218215;328.4765701;27946
ACC0041;D;Post;g;274.1549988;401.8415833;16.95591545;32.17549896;44.46914309;420.1243029;26071
ACC0041;D;Post;g;253.8238525;370.3174744;23.61646843;32.7001152;35.92414723;401.8242544;26071
ACC0041;D;Post;g;299.1393738;306.5725708;9.586040497;19.01237679;25.5725708;324.0005804;26071
ACC0041;D;Post;g;340.185791;292.3755188;18.10089874;38.25315857;11.05439191;293.0921495;26071
ACC0041;V;Post;g;283.0632629;339.7768555;6.115907192;11.81015682;48.71830048;360.8394935;26158
ACC0041;V;Post;g;298.9285278;309.8632813;10.44297409;20.05982018;23.25649631;326.9825901;26158
ACC0041;V;Post;g;337.9511414;291.1227722;29.35846519;34.22790527;16.59985849;292.840153;26158
ACC0042;D;Post;g;266.9328918;392.0837097;17.03727531;37.25245667;52.53277936;419.7475268;30160
ACC0042;D;Post;g;245.6162872;358.0444946;23.44443703;33.85248184;43.61628723;401.4936344;30160
ACC0042;D;Post;g;297.343689;287.6133423;7.227190971;15.46481133;11.84747218;314.2468405;30160
ACC0042;V;Post;g;263.9112549;400.6614075;19.37920189;33.69599533;43.1675779;428.7313935;30209
ACC0042;V;Post;g;243.9243469;367.7425842;24.10534668;30.89232635;29.94270288;410.5377816;30209
ACC0042;V;Post;g;291.1977844;300.4953613;9.249300957;15.66708469;27.45564191;328.4140625;30209
ACC0042;V;Post;g;336.8775024;280.8271484;29.87257004;39.75893784;16.82714844;288.7328644;30209
ACC0046;D;Post;d;561.4805908;421.8629761;6.630922318;13.96882915;36.40370313;508.0715376;29105
ACC0046;D;Post;d;567.5480957;412.5476685;6.83528614;12.92708874;37.249443;504.6740483;29105
ACC0046;D;Post;d;591.7630005;396.2823181;8.893117905;9.904551506;27.23699951;508.4695927;29105
ACC0046;D;Post;d;596.0357666;354.5712891;11.11354637;15.77880192;23.95907183;481.9126154;29105
ACC0046;D;Post;d;495.1818542;350.0150452;11.31884861;17.74972534;46.77746398;410.6287528;29105
ACC0046;D;Post;d;574.6876831;310.4793091;16.18634033;20.72634506;11.47930908;436.5043321;29105
ACC0046;V;Post;d;532.932312;437.8857117;17.35114479;24.48821259;31.67477331;503.8601429;28994
ACC0046;V;Post;d;566.9482422;422.5641479;18.88730621;22.87946129;34.22816322;512.0403318;28994
ACC0046;V;Post;d;593.6932983;404.0270996;11.16901875;15.82509613;25.30670166;515.4648458;28994
ACC0046;V;Post;d;599.4675293;367.0871277;13.05612469;18.92546082;21.14045993;493.033695;28994
ACC0050;D;Post;d;574.0286255;350.4519958;5.935492039;11.949296;39.94401117;464.4737894;23777
ACC0050;D;Post;d;582.5683594;331.2713928;8.615800858;17.92409515;31.43164063;459.3153408;23777
ACC0050;V;Post;d;580.769043;330.5587769;10.09666157;18.68575668;30.57275273;457.4493782;23729
ACC0050;V;Post;d;568.1535645;295.4117432;6.700761318;10.4710741;11.94090467;426.7058658;23729
ACC0051;V;Post;d;514.6341553;439.6091919;7.066265583;8.946442604;5.88710738;474.6257322;16664
ACC0051;V;Post;d;533.3685303;422.6689453;11.88813305;12.58762646;7.044568571;472.1853057;16664
ACC0051;V;Post;d;551.9884033;403.4008179;10.14378929;12.36710167;6.802100965;469.2627603;16664
ACC0051;V;Post;d;526.3477783;337.8260193;5.196209908;10.85128021;28.7586854;403.8113246;16664
ACC0052;D;Ant;d;569.7062988;152.3828735;11.33750153;20.46410942;24.56265786;;37314
ACC0052;D;Post;d;553.7980957;409.2922668;16.14806175;17.67027855;9.135496756;479.6679231;20864
ACC0052;D;Post;d;580.9805908;392.6930847;13.86188602;14.2358408;8.060499296;487.5218238;20864
ACC0052;D;Post;d;598.4625854;366.9482727;15.82881641;19.38702965;6.86144693;484.0027174;20864
ACC0052;D;Post;d;569.428833;345.8588867;6.457092762;11.18752766;40.55067362;448.1658494;20864
ACC0052;D;Post;d;602.7614746;329.889679;16.70243073;19.81864929;7.323186646;465.1792494;20864
ACC0052;D;Post;d;585.6196289;299.1972351;6.255605221;14.92320824;6.208897257;433.8163473;20864
ACC0052;V;Ant;d;558.9343262;160.651123;12.03584576;21.4260788;24.45560567;;33307
ACC0053;D;Ant;g;263.5482788;246.7416534;8.396725655;16.54205513;25.96754567;;50017
ACC0053;D;Ant;g;322.5281677;135.894516;24.01963997;49.7425499;36.94744052;;50017
ACC0053;D;Post;g;248.4512634;403.7045898;7.839592934;8.990002632;28.19382443;429.9045874;27358
ACC0053;D;Post;g;222.6828461;367.8361511;11.45027447;14.87290382;18.51219948;414.2359502;27358
ACC0053;D;Post;g;224.2694244;324.7560425;16.27134132;18.02022743;16.58767416;379.3776981;27358
ACC0053;D;Post;g;335.1517944;315.0910645;6.592503071;11.21397495;26.02626634;310.7965902;27358
ACC0053;D;Post;g;253.6938477;288.5893555;13.85494328;20.98425293;9.349948549;332.7598355;27358
ACC0053;V;Post;g;289.5526733;445.5651245;7.938661098;13.95704365;14.76594937;448.4687749;27191
ACC0053;V;Post;g;264.2164307;434.0484619;17.05840302;20.43898392;22.95153809;448.864499;27191
ACC0053;V;Post;g;239.9130707;409.0252686;17.20134926;21.47363281;19.02412131;438.8668723;27191
ACC0053;V;Post;g;219.1751709;379.3245544;13.89921951;16.07998085;16.43878574;425.586093;27191
ACC0053;V;Post;g;221.3686676;339.5309753;16.01327324;20.37167168;14.55712491;392.6250844;27191
ACC0054;D;Ant;d;582.7779541;234.1973114;8.974794388;17.86966705;9.802688599;;48761
ACC0054;V;Post;d;526.3933716;418.1184998;8.142295837;13.39157486;15.54867167;471.6368299;28816
ACC0054;V;Post;d;551.9937134;409.9762573;13.13639641;23.05578995;25.04346549;482.6118881;28816
ACC0054;V;Post;d;580.244751;391.1021118;14.76891327;22.15812683;22.38214796;489.3533425;28816
ACC0054;V;Post;d;605.2393799;368.8509521;13.08131695;16.11640358;15.03342391;493.6689618;28816
ACC0054;V;Post;d;612.5096436;326.5015259;14.46527481;18.61658096;12.722182;474.1632107;28816
ACC0054;V;Post;d;509.6870422;288.6167908;7.30563879;13.56016731;53.18056129;368.9254085;28816
ACC0054;V;Post;d;590.1824951;283.9776306;16.04264069;24.41339493;9.755290966;432.2800162;28816
ACC0054;V;Post;d;555.2589111;255.5543976;6.834671021;13.61836338;7.280008285;387.7010682;28816
ACC0058;D;Post;d;505.2384033;347.9022522;7.186929226;15.45381546;61.97390284;432.7811231;27223
ACC0058;D;Post;d;585.6922607;340.6531067;31.37544823;34.27461624;21.95534935;483.1219481;27223
ACC0058;D;Post;d;560.2094727;309.510437;13.23130226;19.59538078;10.64882925;443.337087;27223
ACC0058;D;Post;d;484.5101013;301.3145142;15.22513199;17.34410667;17.88719069;383.9248;27223
ACC0058;V;Post;d;506.1277466;347.5831909;6.673246384;14.1289835;62.02083103;433.1035104;27151
ACC0058;V;Post;d;585.3850098;346.4770508;27.56631088;35.83994675;21.27828626;486.8469294;27151
ACC0058;V;Post;d;563.2887573;314.1087952;14.46388245;21.97530174;9.918208102;448.6973756;27151
ACC0058;V;Post;d;489.1874084;303.1060181;13.12243462;18.94188881;25.11916496;388.3799037;27151
ACC0059;V;Post;g;295.4909363;321.9706726;5.939497948;11.80360603;42.29250238;318.6858229;21486
ACC0059;V;Post;g;317.8802185;301.0289612;7.121621132;7.797179699;26.02896118;289.1295545;21486
ACC0060;D;Post;g;311.6239014;331.7770691;5.589562893;10.24021721;53.4449001;286.0226339;19133
ACC0060;D;Post;g;295.300293;330.2184448;6.658518314;12.47195435;55.18818528;293.0352225;19133
ACC0060;V;Post;g;310.803894;334.302063;5.328395367;10.93686581;52.25216626;288.626396;19046
ACC0060;V;Post;g;295.183075;332.2775879;5.759276867;10.84385109;56.23186915;294.8412709;19046
ACC0061;D;Post;g;311.8544006;390.5636292;16.46315384;33.4304924;65.65464554;384.2024165;25501
ACC0061;D;Post;g;295.8475037;374.4447632;13.94233131;24.4268856;55.96055195;373.7136026;25501
ACC0061;D;Post;g;293.7700195;348.703186;14.93181324;25.41090393;48.39458531;350.249185;25501
ACC0061;V;Post;g;316.8878479;394.3996582;15.62019825;31.78866005;61.32431071;386.5281592;25653
ACC0061;V;Post;g;298.9781494;381.5771484;13.63396549;24.60229301;52.71569654;379.4535267;25653
ACC0061;V;Post;g;294.9380493;357.2482605;14.61767292;26.64294243;45.38797975;357.8362068;25653
ACC0061;V;Post;g;340.8225098;334.3907471;7.942444324;15.78803349;50.20751475;322.4100062;25653
ACC0062;D;Ant;d;586.2600098;184.2289429;9.985898972;16.70338631;29.74810262;;38208
ACC0062;D;Post;d;500.8928833;350.6304321;8.158485413;13.50473595;33.52390607;393.6721714;19384
ACC0062;D;Post;d;484.3857117;327.9060974;7.300293446;10.10720825;15.90609741;365.5879927;19384
ACC0063;D;Post;g;293.8575745;306.1547241;8.716004372;12.10398293;62.15472412;291.1539683;26312
ACC0064;D;Post;g;302.7892456;313.1384277;5.969604492;11.46778107;72.79960223;281.8888605;26411
ACC0064;V;Post;g;228.0490875;304.925415;16.80899048;34.83083344;12.04908752;322.9022132;26285
ACC0065;D;Post;g;331.1713562;349.0757751;14.02936935;25.16734314;32.0194492;346.6609407;27492
ACC0065;D;Post;g;296.7156067;332.3067627;12.16377926;16.34945107;47.3067627;345.8485505;27492
ACC0065;D;Post;g;246.0954132;306.4160767;11.06786823;19.78669548;11.59559782;351.2944233;27492
ACC0065;D;Post;g;266.5070496;294.4358215;8.041955948;9.4121418;9.435821533;329.5303934;27492
ACC0065;V;Post;g;274.6522217;429.9502258;14.1760788;20.19544029;38.04977417;443.2376167;27449
ACC0065;V;Post;g;247.0454407;414.7903748;15.84180355;21.43933105;38.36412502;442.0193706;27449
ACC0065;V;Post;g;220.9811707;356.0466614;13.85763073;22.2619915;20.2469819;406.1304072;27449
ACC0065;V;Post;g;307.1236572;317.870697;11.32439899;23.2061615;38.8127732;328.2288678;27449
ACC0066;D;Post;g;218.7414246;389.5088806;13.78600025;23.37792778;32.92702229;435.251779;35136
ACC0066;D;Post;g;328.9602661;308.7633057;32.19352722;67.7080307;46.45046805;312.6225654;35136
ACC0066;D;Post;g;256.4115295;283.6690674;9.74930191;12.35905075;10.62790934;326.3733167;35136
ACC0066;V;Post;g;303.1316833;440.2919922;9.080810547;15.8169775;16.11952199;444.7998894;35041
ACC0066;V;Post;g;273.6500244;435.6672668;21.91696739;29.62493134;38.04937721;451.0410812;35041
ACC0066;V;Post;g;245.1691132;422.3576965;22.57400322;30.84875679;43.00016507;450.9298686;35041
ACC0070;D;Post;d;458.479248;416.7675476;7.653550148;15.32678986;12.23465525;439.868172;31829
ACC0070;D;Post;d;538.7655029;390.9901733;10.76901531;16.6769371;55.3270919;461.4475865;31829
ACC0070;D;Post;d;561.9158325;384.460083;12.65120411;26.30133438;43.25781051;470.9880319;31829
ACC0070;D;Post;d;566.2815552;317.6942139;21.39930153;36.40496826;23.19292284;425.5949092;31829
ACC0070;V;Post;d;494.3736877;398.1497498;12.71588993;26.34818268;48.06247988;441.6949662;31666
ACC0070;V;Post;d;514.5341797;386.5290833;12.96726131;22.76220894;71.0589894;443.3880307;31666
ACC0070;V;Post;d;540.0825806;378.9584656;17.26258087;30.58387947;67.99243256;452.8195545;31666
ACC0070;V;Post;d;538.6368408;294.6099243;18.04787254;27.217062;11.29467566;389.6475886;31666
ACC0073;V;Post;d;503.78479;448.3504944;11.99301434;20.40635681;28.8957175;496.270247;26675
ACC0073;V;Post;d;527.8561401;429.3117065;11.56615543;16.32501793;28.26078438;491.6903072;26675
ACC0073;V;Post;d;552.5090332;410.0780334;9.185518265;13.60137749;19.4909668;489.1725718;26675
ACC0073;V;Post;d;561.1360474;376.3027344;10.20694065;11.94931984;16.20410589;467.2824115;26675
ACC0076;D;Ant;d;564.0956421;197.4716797;20.38371277;39.16206741;35.89013609;;39467
ACC0078;D;Ant;g;299.8546448;119.0523224;31.29784775;46.93639755;37.61643858;;44216
ACC0078;D;Post;g;261.8016968;331.8812256;9.483812332;13.97323322;32.13641598;312.1362726;24879
ACC0078;D;Post;g;250.8561249;315.0502014;16.52008057;16.93305397;20.01867481;304.7607756;24879
ACC0079;D;Ant;d;548.1859741;153.5440826;37.5411911;59.25061417;35.21404646;;48647
ACC0079;V;Ant;d;554.0888062;173.7886658;39.23926163;57.02260971;37.74466245;;43416
ACC0080;D;Post;g;325.5377808;371.301178;6.659224033;13.6375494;47.43329349;336.772612;17515
ACC0080;V;Ant;g;305.6201782;282.369812;11.35279179;22.66944695;25.74043683;;35562
ACC0080;V;Post;g;293.6894836;438.2574768;14.1004324;21.45860481;14.69066189;410.5209523;17469
ACC0080;V;Post;g;254.7730255;375.6579895;13.66627502;23.75777626;21.28885754;369.6630909;17469
ACC0080;V;Post;g;255.4712982;346.0180359;7.357180119;12.27693367;10.95261318;343.7032579;17469
ACC0081;V;Post;d;499.8179016;419.3328857;8.171070099;15.21278954;13.77798685;408.7282858;16552
ACC0081;V;Post;d;523.4246216;408.9328613;11.30208588;15.13572311;11.97562717;413.7465809;16552
ACC0081;V;Post;d;552.4478149;369.4454651;8.376132011;12.31029987;16.73185972;402.2151297;16552
ACC0081;V;Post;d;434.3823242;302.7700806;5.277219296;8.227125168;8.603946314;275.5179309;16552
ACC0082;D;Post;d;510.4588623;439.9180603;5.281353474;10.0146122;12.86840588;473.6853591;15415
ACC0082;D;Post;d;523.9284668;430.9951782;5.110379219;9.099978447;13.08100471;473.2955965;15415
ACC0082;D;Post;d;543.5587158;412.2264099;5.115189075;8.76379776;16.11673373;469.0612202;15415
ACC0082;D;Post;d;540.3931274;336.5170593;4.497188091;9.757699966;5.744487326;408.4324064;15415
ACC0082;D;Post;d;437.790863;342.2514954;7.556712151;9.741559982;14.29122774;352.7005984;15415
ACC0082;V;Post;d;525.2877808;430.7672729;13.37861824;19.97756004;12.69432995;473.8490696;15403
ACC0082;V;Post;d;542.5129395;412.1287231;10.89383221;19.04415131;16.64965318;468.3629366;15403
ACC0082;V;Post;d;554.2909546;390.9935303;7.908686161;11.50614166;16.73855731;458.8240107;15403
ACC0082;V;Post;d;557.3278809;365.2558594;7.011208534;9.896933556;10.61491346;441.1348495;15403
ACC0083;D;Ant;g;229.476593;125.0029449;11.49371243;13.75556278;55.52651595;;39967
ACC0083;D;Post;g;305.84375;423.6989441;5.671275139;10.07683849;15.75485292;395.4799817;18394
ACC0083;D;Post;g;377.0372009;315.5070801;8.147234917;10.58428669;17.20508776;270.6576496;18394
ACC0083;V;Post;g;271.8905334;396.9291992;14.55228233;28.44093704;15.43694935;384.5936395;18294
ACC0083;V;Post;g;250.738739;352.7888794;12.51141167;17.22207451;18.65942085;356.8210081;18294
ACC0083;V;Post;g;253.2900543;324.5825806;8.078324318;14.5520134;11.46257535;332.0399815;18294
ACC0084;D;Ant;g;209.669693;190.9430847;24.37412834;52.5883255;32.67848433;;40780
ACC0084;D;Ant;g;190.7715759;150.8215179;22.26029587;46.80115128;28.30126871;;40780
ACC0084;D;Ant;g;158.4975128;78.03661346;15.89791298;30.52786446;19.59611933;;40780
ACC0084;D;Ant;g;153.237915;46.10553741;16.47522926;27.05000496;19.23791504;;40780
ACC0085;D;Ant;d;655.1652222;205.5952911;21.94882011;51.07970428;31.98482753;;43999
ACC0085;D;Ant;d;712.8909302;146.6364746;16.8206234;31.62379074;20.53898682;;43999
ACC0085;D;Ant;d;729.9351196;117.6709518;17.64202309;31.35221863;21.06488037;;43999
ACC0086;D;Post;g;267.7809753;440.4369202;6.224367142;10.87011909;27.11334143;458.5774995;21913
ACC0086;D;Post;g;242.4949646;402.218689;7.957756996;16.8927784;33.99023699;436.3266104;21913
ACC0086;D;Post;g;238.1955261;390.0270081;6.072387218;10.8102026;32.48264666;428.0412114;21913
ACC0086;D;Post;g;235.3303375;373.6213379;9.372324944;17.2903595;34.19058629;415.6715747;21913
ACC0086;D;Post;g;360.0310364;316.6133118;6.777805805;11.51393223;10.61331177;309.0150157;21913
ACC0086;V;Post;g;237.7102356;342.1346741;9.556952477;14.82087898;16.15379054;388.2333635;21911
ACC0087;D;Post;d;467.3518066;455.84729;15.37716675;19.38478661;16.93632861;477.0980363;17414
ACC0087;D;Post;d;482.8112488;451.4665527;8.768665314;16.10347366;25.461405;479.3263902;17414
ACC0087;D;Post;d;494.9437561;442.061676;8.751933098;18.70858192;24.38457238;476.0984194;17414
ACC0087;D;Post;d;512.6759644;405.0264587;6.170451164;13.23400593;27.59937298;452.0554301;17414
ACC0087;D;Post;d;475.5903931;378.5666199;16.34868431;25.87645531;42.56661987;410.7967316;17414
ACC0089;D;Post;d;443.2835388;393.4098816;4.539509296;9.958285332;22.35910713;341.7263134;8692
ACC0089;D;Post;d;406.006134;381.5982056;5.173094749;7.960580349;8.778189904;319.7796168;8692
ACC0089;D;Post;d;447.9637756;376.4464417;14.70404339;16.21603394;28.79199548;327.4201491;8692
ACC0089;D;Post;d;455.5090027;360.0465088;12.77594757;16.85142708;23.49099731;315.0960754;8692
ACC0089;D;Post;d;455.2040405;340.7919312;13.84135818;16.48962402;12.24985405;297.3990702;8692
ACC0089;V;Post;d;421.8466187;409.9813538;4.247498512;9.37246418;6.846644043;351.21492;8708
ACC0089;V;Post;d;441.5921021;406.74646;5.134775639;8.477561951;12.95003164;353.8033097;8708
ACC0089;V;Post;d;459.17099;393.2627563;5.265359402;9.490727425;12.69181729;347.1696362;8708
ACC0089;V;Post;d;406.4450684;383.0267029;6.90243578;9.398259163;6.670256139;321.2714526;8708
ACC0089;V;Post;d;469.9698181;375.1472168;5.611573219;7.953360081;11.27379215;334.7802936;8708
ACC0089;V;Post;d;445.1582947;329.0867615;3.875261784;5.996796608;7.777581608;282.5872285;8708
ACC0089;V;Post;d;429.4744263;391.9786987;22.53194809;30.43865013;18.78272072;336.0418799;8708
